	3980,418,324,649
2547459	3531,335,510,1560
2547460	510,95,748
2547461	1435,510
2547462	510,81,1096
2547463	510,2881
2547464	216,17,539,359,510,740,793,1123,349
2547465	510,223
2547466	2770,510
2547467	510,279,200
2547468	60,510,1209
2547469	510,69
2547470	510,301,3260
2547471	2787,510,910
2547472	17,510
2547473	510,1260
2547474	1209,15,1373,152,667,510,72
2547475	510,320
2547476	510,39
2547477	510,88
2547478	510,421
2547479	88,216,1049,14,818,2517,208,740,510,793,254
2547480	1809,510,617,2180
2547481	510,2557
2547482	510,2841,3071
2547483	510,118
2547484	1306,510,242,36
2547485	510,617
2547486	510,1145,3596
2547487	510,584
2547488	510,128
2547489	1454,510
2547490	821,510
2547491	451,510
2547492	510,1630
2547493	15,510
2547494	510,359,241
2547495	510,106
2547496	510,1492
2547497	510,25
2547498	907,510
2547499	510,1123,740
2547500	510,1409,2031
2547501	441,1226,279,272,53,510
2547502	378,510,2164,1229
2547503	510,160
2547504	510,934,2419
2547505	2586,510
2547506	15,1054,510
2547507	95,286,241,510,588,1978
2547508	67,510
2547509	3672,510
2547510	510,3785,1655
2547511	510,771
2547512	1151,510
2547513	510,1810
2547514	510,1830
2547515	90,510,81
2547516	510,95
2547517	510,702,2177
2547518	15,510
2547519	203,3046,31,2766,1395,359,33,510,717
2547520	510,254
2547521	2876,510,255
2547522	1396,510,4147
2547523	510,801,87
2547524	3025,510
2547525	510,359,449,8
2547526	510,14
2547527	510,373,391
2547528	510,532
2547529	510,4065
2547530	510,752
2547531	510,3751
2547532	154,510
2547533	1883,11,510
2547534	510,2318
2547535	510,3547
2547536	510,36
2547537	268,2586,705,510,1182
2547538	60,510
2547539	510,95
2547540	510,1841
2547541	510,387
2547542	510,296
2547543	317,510
2547544	1993,510
2547545	1630,307,367,195,510
2547546	510,152,650
2547547	818,510,2568
2547548	510,779
2547549	307,510
2547550	31,1077,988,4496,510
2547551	510,230
2547552	808,15,1587,510,1265
2547553	510,778
2547554	510,2179
2547555	510,1123,740
2547556	154,510,673
2547557	49,88,216,539,46,272,510
2547558	510,208,97,373
2547559	17,510
2547560	56,510,673
2547561	88,510,538
2547562	229,510
2547563	510,416,28
2547564	510,611
2547565	787,510
2547566	510,1182
2547567	510,871
2547568	510,1946,452
2547569	510,160
2547570	2321,2602,238,856,230,236,510
2547571	1411,15,84,38,510
2547572	680,510
2547573	238,510
2547574	510,2500
2547575	510,1723,478,467
2547576	510,740
2547577	510,95
2547578	194,510
2547579	510,359
2547580	49,56,88,17,539,46,272,510
2547581	260,510,955,246
2547582	413,510,575
2547583	60,510
2547584	510,881
2547585	510,797
2547586	1207,302,562,208,510,5
2547587	510,106
2547588	90,510
2547589	510,2730
2547590	84,510,963,373
2547591	592,307,128,510,2171,982
2547592	510,208,1978,1447
2547593	510,1841
2547594	510,499
2547595	510,68,375
2547596	510,2639
2547597	510,449
2547598	28,456,3726,402,617,69,1993,510
2547599	510,1099
2547600	510,206
2547601	510,2027
2547602	510,589,359,2180
2547603	510,204
2547604	510,373,192
2547605	510,2631
2547606	2437,510
2547607	2807,491,38,510,2367,2917,222,176
2547608	2863,510,241
2547609	510,1123
2547610	510,206,1233,38
2547611	510,246
2547612	317,510
2547613	4299,510
2547614	2602,17,510
2547615	3186,510
2547616	510,144,145
2547617	154,510
2547618	510,759
2547619	218,510,627
2547620	510,806,2294,373
2547621	17,510,3071
2547622	510,3425
2547623	510,31
2547624	17,510
2547625	510,204
2547626	510,1221
2547627	510,93,53
2547628	563,510
2547629	17,510
2547630	510,140
2547631	1850,510
2547632	510,825
2547633	60,510
2547634	15,56,510
2547635	510,4089
2547636	218,56,510,95
2547637	218,510
2547638	510,1439
2547639	510,223
2547640	510,449
2547641	307,3844,510,128
2547642	510,810
2547643	510,1409
2547644	164,317,95,1662,809,510
2547645	893,510
2547646	1940,510
2547647	510,2513
2547648	628,510
2547649	510,205
2547650	1151,510
2547651	510,464
2547652	510,1060
2547653	874,80,265,510,3349
2547654	17,510
2547655	1776,810,17,382,510
2547656	17,510,452
2547657	510,1830
2547658	510,934,344,365
2547659	218,510
2547660	510,95
2547661	262,510,1075
2547662	3510,216,17,740,1075,1060,510,819
2547663	932,510,548,840
2547664	268,510
2547665	510,107,763,2172
2547666	510,801
2547667	510,53
2547668	510,617
2547669	510,464
2547670	2321,510
2547671	510,643,1456,810
2547672	1850,268,179,4106,510
2547673	510,292
2547674	90,510,204
2547675	510,588
2547676	510,51
2547677	54,510
2547678	510,223
2547679	510,2174
2547680	510,3700
2547681	907,510,60
2547682	17,510
2547683	80,510
2547684	510,387
2547685	510,300
2547686	382,510,1392
2547687	510,359
2547688	60,510
2547689	510,112
2547690	510,2056
2547691	279,510,292
2547692	510,216
2547693	510,160
2547694	510,223
2547695	510,254
2547696	1718,510
2547697	510,81
2547698	510,588
2547699	510,874
2547700	1123,510,301
2547701	1469,510
2547702	510,2355,107
2547703	510,16
2547704	510,160
2547705	676,510
2547706	510,216
2547707	15,510
2547708	510,2056,421
2547709	510,106
2547710	510,1085
2547711	510,69
2547712	510,97
2547713	1829,510
2547714	510,95,1630,87
2547715	510,216
2547716	510,46,805
2547717	510,1480
2547718	510,617,205
2547719	680,3043,510
2547720	510,359,449
2547721	390,510
2547722	510,93
2547723	2455,510
2547724	510,359,740
2547725	218,818,510
2547726	510,88,272
2547727	510,326
2547728	17,510
2547729	2841,359,510,502,2012
2547730	206,510,208,1189
2547731	510,1996
2547732	109,145,474,510,106
2547733	451,510,387,710
2547734	194,510
2547735	510,254,573
2547736	510,112,1660
2547737	510,233,97
2547738	907,510,273,1363
2547739	510,2569
2547740	510,979
2547741	510,112
2547742	510,801
2547743	510,128
2547744	510,3105,1176
2547745	60,510
2547746	510,1221
2547747	932,447,510
2547748	1125,85,230,510,2432
2547749	154,510,88,292
2547750	14,2721,1158,236,680,510
2547751	510,3999,617,763
2547752	510,160
2547753	510,246
2547754	4,510,648
2547755	510,1092
2547756	510,72,43
2547757	510,3250,373
2547758	15,510,1409,41
2547759	14,307,46,510,387,3603
2547760	510,38
2547761	510,2575
2547762	451,90,3193,548,510
2547763	510,1221
2547764	246,406,344,628,510
2547765	510,177
2547766	510,44
2547767	1022,510
2547768	2086,510,624,377
2547769	510,467
2547770	85,922,806,133,1060,510
2547771	510,1257
2547772	510,716,1670
2547773	510,2805
2547774	907,510
2547775	907,510
2547776	510,222
2547777	90,510
2547778	510,1096
2547779	748,204,452,110,510
2547780	1847,818,510,406
2547781	15,510
2547782	56,510,216
2547783	56,748,3314,881,510,176
2547784	510,810
2547785	479,510
2547786	154,510,216
2547787	510,88
2547788	803,69,510,588,106
2547789	1990,510
2547790	81,1815,107,510,387,177
2547791	17,510,208,154
2547792	718,510,216
2547793	510,160
2547794	188,217,17,228,510
2547795	510,2500
2547796	49,3,272,510,72,51,177
2547797	510,88,1996
2547798	337,510
2547799	510,1182
2547800	510,25
2547801	17,510
2547802	510,3505
2547803	510,254
2547804	218,510
2547805	510,155
2547806	56,568,206,208,236,510,251
2547807	451,510,56
2547808	510,1537
2547809	54,510,3283
2547810	17,510
2547811	194,510
2547812	218,510,359
2547813	510,2858
2547814	60,510,1075
2547815	17,510,154
2547816	218,510
2547817	2321,510,241
2547818	17,510,95,272
2547819	4,510,499,41
2547820	510,31,97
2547821	2033,510,2180
2547822	1132,95,87,107,510
2547823	705,510,228
2547824	510,1199,1182
2547825	307,510
2547826	510,292
2547827	510,538
2547828	1890,15,17,539,272,510
2547829	510,76
2547830	179,510,2041
2547831	60,510,995
2547832	17,510,673
2547833	818,179,779,17,620,510,254
2547834	467,510,617,876
2547835	510,1219,69
2547836	216,133,15,359,740,510
2547837	60,510
2547838	510,575,1060
2547839	510,797
2547840	88,179,67,84,510,1182
2547841	510,25
2547842	483,510,160,627
2547843	510,1456
2547844	510,1049
2547845	510,1199
2547846	510,3713
2547847	510,862
2547848	510,187
2547849	317,510,14
2547850	212,643,107,510
2547851	1233,2056,204,452,15,1964,510,1723
2547852	510,95
2547853	2354,510
2547854	803,1199,510
2547855	510,1219,1141
2547856	2279,305,128,510,982
2547857	2602,452,355,107,763,257,510,32,588
2547858	510,160
2547859	228,510,532
2547860	1151,510
2547861	1251,3770,510
2547862	510,1537
2547863	3674,510
2547864	510,1707
2547865	1955,1778,510
2547866	510,1358
2547867	60,510,934
2547868	221,510
2547869	628,510
2547870	510,1076
2547871	15,179,510,365
2547872	2086,510,1199,205
2547873	510,3936
2547874	15,17,510,204
2547875	15,218,510
2547876	787,818,95,17,510
2547877	510,3071
2547878	1806,272,192,510,5
2547879	510,1210
2547880	510,691
2547881	718,510
2547882	510,440,717
2547883	229,510,1301
2547884	510,176
2547885	1222,308,510,862
2547886	510,462
2547887	1217,218,510,88
2547888	510,2644
2547889	296,666,240,510,2173,776
2547890	510,4392
2547891	481,510,172,3340
2547892	510,97,3495
2547893	1239,510,643
2547894	510,69
2547895	109,28,779,271,510,254,589
2547896	204,365,464,1418,240,84,107,154,1788,46,510,584
2547897	262,510,51,838
2547898	80,510,792,69
2547899	510,301
2547900	510,1409
2547901	510,97
2547902	907,510
2547903	510,125
2547904	90,510,740
2547905	228,510,216,246
2547906	510,176
2547907	510,53
2547908	510,359
2547909	60,510
2547910	510,53
2547911	510,53
2547912	510,87
2547913	510,588,766
2547914	510,95
2547915	238,510
2547916	510,95,128
2547917	17,510
2547918	510,539
2547919	510,19,87,835
2547920	17,510
2547921	510,1428
2547922	510,93
2547923	510,717
2547924	510,205
2547925	510,51,579
2547926	510,2359
2547927	56,748,17,1060,510
2547928	2006,510
2547929	17,1377,510,51,505,93
2547930	14,204,568,15,46,344,1075,510
2547931	510,748,782
2547932	510,359
2547933	510,810
2547934	510,19,375,97
2547935	60,510
2547936	194,510
2547937	510,3565
2547938	510,160
2547939	510,1096
2547940	268,510
2547941	510,87,359
2547942	179,510
2547943	1173,401,307,145,69,510,106
2547944	179,510,17
2547945	510,107,240,3483
2547946	510,570
2547947	3627,510
2547948	1668,510,740,1670
2547949	510,97
2547950	510,1439
2547951	510,95,142
2547952	510,72
2547953	510,588
2547954	49,510,192,421
2547955	510,279,254,1723
2547956	150,510,273
2547957	510,832
2547958	510,3468
2547959	15,387,510,1226
2547960	510,588
2547961	510,257
2547962	1970,268,510,97
2547963	2338,510
2547964	510,740
2547965	510,359
2547966	1063,510
2547967	510,2679
2547968	84,510
2547969	510,87,436,320
2547970	821,1132,294,510
2547971	17,510,937
2547972	241,15,617,510,493
2547973	510,2056
2547974	628,510,273
2547975	510,464
2547976	907,510
2547977	943,510,396
2547978	228,56,510,726
2547979	510,539,617
2547980	132,510,176
2547981	510,1468
2547982	510,246
2547983	510,88
2547984	510,107
2547985	378,233,205,67,3716,4546,510,19
2547986	109,1630,666,388,617,510,222
2547987	451,2199,1830,907,440,510,710
2547988	218,95,81,107,228,510
2547989	17,510,88,1060
2547990	97,743,279,1060,510,1409,505
2547991	628,605,510
2547992	510,359
2547993	510,292
2547994	2086,510,93
2547995	510,3172
2547996	510,3462
2547997	378,510,2164,963
2547998	793,510
2547999	510,294
2548000	179,510
2548001	17,1158,38,221,510
2548002	510,223
2548003	510,3071
2548004	510,160
2548005	510,272
2548006	510,216
2548007	510,539
2548008	510,344
2548009	510,222
2548010	510,373
2548011	510,467
2548012	90,510,491,76
2548013	510,856
2548014	510,160
2548015	15,510
2548016	307,510
2548017	510,440,87
2548018	179,510
2548019	510,359
2548020	510,1723,2375
2548021	80,510,305
2548022	483,510,148
2548023	510,982
2548024	56,510
2548025	228,510,292,223
2548026	246,17,510,673,88,93
2548027	510,53
2548028	793,510,2797
2548029	801,1132,216,440,3575,510,1182,982
2548030	510,31
2548031	510,216
2548032	510,292
2548033	510,93
2548034	15,510
2548035	510,53
2548036	90,510,1283
2548037	3071,510,1978,502
2548038	510,862
2548039	1102,95,1662,2063,510
2548040	577,510
2548041	510,2172
2548042	2019,510,53
2548043	67,510,254
2548044	510,538,742
2548045	1671,510,1662
2548046	1397,510
2548047	510,254,1598,593
2548048	510,825,1182
2548049	510,95,748,3071
2548050	510,359,740
2548051	510,2657
2548052	56,1749,15,192,510
2548053	1298,510
2548054	510,806
2548055	3886,510
2548056	228,510,95
2548057	510,38,241
2548058	510,296
2548059	1217,510,95,1265
2548060	510,3622
2548061	510,95,965
2548062	510,1537
2548063	510,216
2548064	510,271
2548065	335,510
2548066	510,3010
2548067	844,179,217,620,797,510,819
2548068	1587,510
2548069	376,510,802
2548070	510,1932,1060
2548071	510,177,246
2548072	336,510,160
2548073	510,5
2548074	510,1200
2548075	203,1999,1151,874,1096,510
2548076	7,510,540
2548077	680,510,140,223
2548078	510,2657
2548079	268,136,563,90,223,208,3250,510
2548080	307,369,510,88
2548081	307,510
2548082	510,254
2548083	510,63
2548084	510,1075
2548085	154,510,265,2487
2548086	510,857,176
2548087	510,643
2548088	218,228,510,3234,176
2548089	803,588,510
2548090	893,510,3071
2548091	417,510,296
2548092	510,2730,1209
2548093	390,510,2523,216
2548094	510,272,3
2548095	2915,510
2548096	510,5
2548097	1102,218,510,643
2548098	188,510
2548099	510,192
2548100	2784,510
2548101	510,1233
2548102	510,617
2548103	17,510
2548104	510,30
2548105	510,1170
2548106	17,510,97
2548107	268,510
2548108	15,268,510,3427
2548109	718,56,3071,95,17,1060,60,510,2616
2548110	510,1096
2548111	510,592
2548112	510,505
2548113	67,510
2548114	510,1096
2548115	90,510,588
2548116	221,510,1059
2548117	510,177
2548118	1298,17,510,1543
2548119	510,140
2548120	510,1217
2548121	510,548,233,810
2548122	510,1339
2548123	60,510
2548124	510,717
2548125	510,2459,2031
2548126	510,588,2180,764
2548127	510,216
2548128	56,1132,307,825,510
2548129	510,673,176
2548130	307,510,461
2548131	164,934,208,38,510
2548132	150,510
2548133	510,2949
2548134	510,176
2548135	194,510
2548136	510,748
2548137	893,510
2548138	932,510
2548139	90,510,95
2548140	510,1723
2548141	922,510
2548142	709,152,76,510,51
2548143	510,941
2548144	510,539,801
2548145	510,3314
2548146	510,160
2548147	510,538,881
2548148	510,1409,1723
2548149	510,251,828
2548150	188,510,4093,236
2548151	510,748,176
2548152	510,825
2548153	510,1182
2548154	17,510
2548155	510,1145
2548156	382,510
2548157	705,510,1885,1060
2548158	510,1853
2548159	510,387
2548160	510,2523
2548161	101,510
2548162	907,510,60
2548163	390,510,19
2548164	510,254,359
2548165	307,510
2548166	218,510
2548167	510,155
2548168	510,254,107
2548169	510,702
2548170	212,3071,510
2548171	179,510
2548172	510,301
2548173	3659,510,1439
2548174	510,223
2548175	510,1057
2548176	510,1125,223
2548177	510,128
2548178	488,510
2548179	60,510
2548180	2829,510
2548181	308,510,60
2548182	60,510
2548183	510,106
2548184	510,592,2041
2548185	2863,510,538,588
2548186	56,510
2548187	568,539,510,88,5
2548188	510,548
2548189	937,510,329,140
2548190	510,1749
2548191	479,510,28
2548192	317,510
2548193	510,223
2548194	510,1885
2548195	15,743,3827,510
2548196	510,810
2548197	67,510
2548198	2557,359,740,1587,510,588
2548199	510,95
2548200	510,3301
2548201	1857,17,60,510,273
2548202	510,144
2548203	818,510
2548204	15,510,90
2548205	510,838
2548206	1622,510,507,93
2548207	212,510
2548208	228,510,87
2548209	510,160,53
2548210	510,160
2548211	510,97
2548212	510,825,982
2548213	60,510
2548214	510,2143
2548215	382,510
2548216	3455,87,802,3250,1704,1117,510
2548217	1173,510
2548218	1587,510
2548219	2220,510,72,305
2548220	1964,510,294,1259
2548221	510,216
2548222	510,3425
2548223	910,510
2548224	2623,268,510
2548225	510,539
2548226	221,510,272,14
2548227	510,223
2548228	109,510,876
2548229	818,510,1405
2548230	510,222
2548231	510,1324
2548232	1671,510
2548233	160,154,221,510,5
2548234	510,359
2548235	510,580
2548236	268,510,56
2548237	14,563,246,329,192,510,251
2548238	510,46
2548239	510,611
2548240	748,1420,15,17,510
2548241	60,510
2548242	510,87
2548243	510,254
2548244	56,1259,39,1000,510
2548245	56,510
2548246	510,387
2548247	17,510,643,810
2548248	164,208,510,2012,505
2548249	1013,510,216
2548250	510,53
2548251	305,510,14
2548252	510,2173,2616
2548253	510,703
2548254	218,15,1199,510,793
2548255	510,1182
2548256	510,88
2548257	17,510
2548258	563,510,32,204
2548259	510,710
2548260	60,510
2548261	510,1978
2548262	510,3749,223
2548263	510,617
2548264	413,510
2548265	510,2347
2548266	1857,216,95,38,478,510
2548267	510,254,740,241
2548268	510,1075
2548269	568,510,48,2183
2548270	3194,510
2548271	90,218,510
2548272	510,1075
2548273	510,832,301
2548274	510,85
2548275	378,510
2548276	510,95,505
2548277	510,292
2548278	510,979
2548279	676,510,95
2548280	268,510
2548281	510,3380
2548282	510,223
2548283	307,510,14
2548284	1022,510
2548285	1151,15,272,2863,510,3807
2548286	307,510,359
2548287	221,510,2027,254
2548288	510,2056
2548289	510,1060
2548290	218,510
2548291	17,510
2548292	440,212,254,510
2548293	88,160,818,17,510,254,93
2548294	510,205
2548295	2863,510
2548296	510,28
2548297	510,344
2548298	84,510,588,1929
2548299	510,436,192
2548300	3161,510
2548301	510,1057
2548302	510,548
2548303	510,3428
2548304	483,510
2548305	510,216
2548306	907,510
2548307	818,510
2548308	510,5
2548309	510,1409,359
2548310	510,359
2548311	1102,510,5
2548312	1059,188,1815,107,510
2548313	510,223
2548314	510,97,87
2548315	262,179,238,76,192,510,19,222
2548316	510,272,3
2548317	307,510
2548318	510,2265
2548319	510,216
2548320	335,510
2548321	510,246
2548322	510,95,359
2548323	510,573
2548324	510,144,1885
2548325	9,2,292,510,281
2548326	1929,160,1151,568,46,539,510,387
2548327	510,1015
2548328	1587,510,160,1233
2548329	818,510,254,1096
2548330	510,1830
2548331	2086,510
2548332	818,510,254,359
2548333	510,710,1060
2548334	510,5
2548335	382,510
2548336	510,619,1060
2548337	510,1749
2548338	17,510,617
2548339	510,387
2548340	510,292
2548341	451,510
2548342	1054,510,1788
2548343	221,510
2548344	621,510,666
2548345	510,216
2548346	17,510
2548347	15,510
2548348	510,667
2548349	228,4001,510,95
2548350	17,510
2548351	510,180,1236
2548352	510,344,1791
2548353	2257,510,176
2548354	510,16
2548355	510,1096
2548356	510,588
2548357	510,192
2548358	510,359
2548359	218,2857,212,510
2548360	510,144
2548361	510,1170
2548362	510,144,974
2548363	2623,510,2089
2548364	15,17,510,216
2548365	15,510,112
2548366	2544,510,3193
2548367	510,53
2548368	510,272
2548369	510,344
2548370	17,510
2548371	510,2056
2548372	1059,417,4331,2031,657,510,2616,776
2548373	417,510
2548374	382,510,1233,76
2548375	510,223
2548376	510,955
2548377	510,53
2548378	218,510,233,160
2548379	510,1418
2548380	510,2841,3071
2548381	510,617,260
2548382	510,2143
2548383	510,1377
2548384	510,2410
2548385	510,1145
2548386	15,510,160,204
2548387	645,510,2173,2487,1043
2548388	84,510,365
2548389	307,510
2548390	592,307,390,510,377
2548391	803,510
2548392	510,710
2548393	2082,510
2548394	510,766
2548395	643,1301,1344,510,2723
2548396	510,1199
2548397	510,759
2548398	510,838
2548399	1306,510,2096
